cod_empresa;numero_processo;pasta;numero_interno;data_distribuicao;codarea_acao;tipo_acao;local_tramite;data_atendimento;vinculo_tipo;cod_cliente;cod_usuario;cod_advogado_usuario;cod_parte_adversa;cod_adv_parte_adversa;valor_causa;observacoes;data_encerramento;inclusao;ativo;objeto_acao;etiqueta;destino;tipo;codorigem;data_entrada;prazo;previsao_saida;cod_processo_apensar;exibir_apenso_raiz;favorito;codprognostico;tipoprocesso;codassunto;coddetalhesadm;codobjetoadm;origem;codlocaltramite;uf;codcomarca;prognostico;statusprocessual;grupo_processo;codigo_fase;data_contratacao;pedido;codparceiros;data_transitojulgado;data_sentenca;data_execucao;contingencia;valor_causa2;migracao;acao_ajuizada;cod_fase_processo;campo_livre3;processo_traduzido;campo_livre2;campo_livre1;campo_livre4;numero_pasta;numero_cnj;migra_parceiro;unificador_cliente;cod_cliente_removido;cnj_ok;unificador_processo;cod_processo_removido;migracao2;numero_vara;migracao3;data_ultima_visualizacao;segredo_justica;capturar_andamentos;codigo_desc
92577;0012345-12.2024.1.12.0421;0.0;;09/05/2014 00:00;Direito Previdenciário;;;;;Fulano(a) 1406;301340;0;0;0;0.0;;;20/06/2013 23:43;0;Revisional de benefício Previdenciário;;;0;0;;;;;S;0;Indefinido;J;Revisional de benefício Previdenciário;0;272782;;Juizado Especial Federal;MG;Ipatinga;;Autor;Justiça Federal;;20/06/2013 00:00;;0;;;;0.0;0.0;;0;;;;;67701.0;;243.0;;;;;;0;0;;2.0;;26/11/2019 11:29;0.0;1.0;5.0
92577;0012345-12.2024.1.12.0422;0.0;;;;;;;;Fulano(a) 1320;347394;0;0;0;0.0;;;22/08/2019 11:07;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1947.0;;;;;;0;0;;;;22/08/2019 11:08;;;
92577;0012345-12.2024.1.12.0423;0.0;;;;;;;;Fulano(a) 1690;347394;0;0;0;0.0;;;27/02/2019 15:58;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1740.0;;;;;;0;0;;;;27/02/2019 15:58;;;
92577;0012345-12.2024.1.12.0424;0.0;;;;;;;;Fulano(a) 1416;347394;0;0;0;0.0;;;30/10/2019 16:28;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;2039.0;;;;;;0;0;;;;30/10/2019 16:28;;;
92577;0012345-12.2024.1.12.0425;;;10/12/2014 00:00;Direito Cível;;;;;Fulano(a) 117;302720;0;0;0;2800.0;;;15/12/2014 14:05;1;Execução de título;;;0;0;;;;;S;0;Procedência Parcial Provável;J;Execução de título;0;302539;;vara cível;MG;Ipatinga;;Autor;Justiça Estadual;Instrução;01/05/2014 00:00;;0;;;;0.0;0.0;;0;;;;;;;0.0;;;;;;0;0;;2.0;;05/03/2020 10:53;0.0;1.0;1.0
92577;0012345-12.2024.1.12.0426;0.0;;;;;;;;Fulano(a) 310;347394;0;0;0;0.0;;;14/03/2019 15:07;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1748.0;;;;;;0;0;;;;14/03/2019 15:07;;;
92577;0012345-12.2024.1.12.0427;0.0;;;;;;;;Fulano(a) 1703;347394;0;0;0;0.0;;;04/04/2019 10:08;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1771.0;;;;;;0;0;;;;04/04/2019 10:08;;;
92577;0012345-12.2024.1.12.0428;0.0;;23/03/2017 00:00;Direito Previdenciário;;;;;Fulano(a) 1738;301340;0;0;0;23500.0;;;04/11/2016 13:43;0;Auxílio Doença;;Mesa Administração 01;0;0;;;;;S;0;Procedência Parcial Provável;J;Auxílio Doença;0;320320;;Juizado Especial Federal;MG;Ipatinga;;Autor;Justiça Federal;Instrução;04/11/2016 00:00;;0;;;;0.0;0.0;;0;;;;;67701.0;;1033.0;;;;;;0;0;;1.0;;17/11/2021 14:13;0.0;1.0;5.0
92577;0012345-12.2024.1.12.0429;0.0;;01/11/2019 00:00;Direito do Trabalho;;;;;Fulano(a) 1237;301340;0;0;0;0.0;;;22/02/2019 09:55;1;Reclamatória Trabalhista;;Mesa Recepção;0;0;;;;;S;0;Procedência Parcial Provável;J;Reclamatória Trabalhista;0;256755;;Vara do Trabalho;MG;Coronel Fabriciano;;Reclamante;Justiça do Trabalho;Conciliação;22/02/2019 00:00;TRABALHISTA USIMINAS;0;;;;0.0;164982.63;;0;;;;;;;1735.0;;;;;;0;0;;2.0;;01/10/2021 11:05;0.0;1.0;10.0
92577;0012345-12.2024.1.12.0430;0.0;;;;;;;;Fulano(a) 730;347394;0;0;0;0.0;;;24/01/2019 10:08;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1691.0;;;;;;0;0;;;;24/01/2019 10:08;;;
92577;0012345-12.2024.1.12.0431;0.0;;;;;;;;Fulano(a) 1618;301340;0;0;0;0.0;;;24/01/2019 10:29;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1693.0;;;;;;0;0;;;;;;;
92577;0012345-12.2024.1.12.0432;0.0;;;;;;;;Fulano(a) 1005;347394;0;0;0;0.0;;;24/01/2019 14:30;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1695.0;;;;;;0;0;;;;24/01/2019 14:30;;;
92577;0012345-12.2024.1.12.0433;0.0;;;;;;;;Fulano(a) 1179;301340;0;0;0;0.0;;;04/04/2019 10:25;2;;;;0;0;;;;;S;0;;J;;0;0;;;;;;;Justiça Federal;;;;0;;;;0.0;0.0;;0;;;;;;;1772.0;;;;;;0;0;;;;04/04/2019 10:26;;;
92577;0012345-12.2024.1.12.0434;0.0;;;Direito Previdenciário;;;;;Fulano(a) 1275;559945;0;0;0;0.0;;;10/05/2019 14:20;0;Requerimento Administrativo;;Arquivo Morto;0;0;;;;9949468.0;N;0;Procedência Provável;A;Aposentadoria por Tempo de Contribuição;0;100113812;;Instituto Nacional de Seguro Social;MG;Ipatinga;;Requerente;Extrajudicial;Arquivado;;APOSENTADORIA 85/95 ou 86/96;0;;;;0.0;0.0;;0;;;;;100016152.0;;1830.0;;;;;;0;0;;0.0;;22/06/2020 18:01;;;5.0
92577;0012345-12.2024.1.12.0435;0.0;;;;;;;;Fulano(a) 1297;347394;0;0;0;0.0;;;13/02/2019 14:47;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1722.0;;;;;;0;0;;;;13/02/2019 14:47;;;
92577;0012345-12.2024.1.12.0436;0.0;;;;;;;;Fulano(a) 1334;301340;0;0;0;0.0;;;02/08/2019 14:01;2;;;;0;0;;;;;S;0;;J;;0;0;;;;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1924.0;;;;;;0;0;;;;02/08/2019 14:01;;;
92577;0012345-12.2024.1.12.0437;0.0;;04/12/2016 00:00;Direito do Trabalho;;;;;Fulano(a) 963;302720;0;0;0;189409.56;;;13/12/2016 21:55;1;Reclamatória Trabalhista;;Mesa Administração 01;0;0;;;;;S;0;Procedência Parcial Provável;J;Reclamatória Trabalhista;0;256755;;Vara do Trabalho;MG;Coronel Fabriciano;;Reclamante;Justiça do Trabalho;Instrução;;;0;;;;0.0;0.0;;0;;;;;;;1055.0;;;;;;0;0;;4.0;;02/11/2021 16:31;0.0;1.0;10.0
92577;0012345-12.2024.1.12.0438;;;17/10/2012 00:00;Direito Família;;;;;Fulano(a) 1130;301340;0;0;0;6344.4;;;20/10/2012 16:03;0;Revisional de Alimentos;;;0;0;;;;;S;0;Procedência Parcial Provável;J;Revisional de Alimentos;0;291015;;Vara da Família e Sucessões;MG;Ipatinga;;Autor;Justiça Estadual;Conciliação;01/08/2012 00:00;Revisional de Alimentos;0;;;;0.0;0.0;;0;;;;;;;0.0;;;;;;0;0;;1.0;;07/02/2019 17:12;;;3.0
92577;0012345-12.2024.1.12.0439;0.0;;06/11/2013 00:00;Direito Cível;;;;;Fulano(a) 1549;301340;0;0;0;0.0;;;19/12/2013 17:30;1;FGTS 1999;;;0;0;;;;;S;0;Indefinido;J;FGTS 1999;0;457255;;Juizado Especial Federal;MG;Ipatinga;;Autor;Justiça Federal;;19/12/2013 00:00;;0;;;;0.0;0.0;;0;;;;;;;367.0;;;;;;0;0;;1.0;;04/05/2021 17:16;0.0;1.0;1.0
92577;0012345-12.2024.1.12.0440;0.0;;;;;;;;Fulano(a) 1003;301340;0;0;0;0.0;;;12/03/2015 11:04;0;;;;0;0;;;;;S;0;;J;;0;0;;;;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;675.0;;;;;;0;0;;0.0;;28/09/2020 16:16;;;
92577;0012345-12.2024.1.12.0441;0.0;;;;;;;;Fulano(a) 1093;347394;0;0;0;0.0;;;06/02/2019 10:41;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1707.0;;;;;;0;0;;;;06/02/2019 10:41;;;
92577;0012345-12.2024.1.12.0442;0.0;;16/06/2018 00:00;Direito Família;;;;;Fulano(a) 708;559945;0;0;0;0.0;;;26/06/2018 14:15;1;Execução de Alimentos;;Mesa Administração 02;0;0;;;;15148629.0;N;0;Procedência Parcial Provável;J;Exoneração de Alimentos;0;882945;;Vara da Família e Sucessões;MG;Ipatinga;;Executado;Justiça Estadual;Execução;15/06/2018 00:00;EXECUÇÃO DE ALIMENTOS DO ACÓRDÃO DO PROCESSO DE DIVÓRCIO.;0;;;;0.0;0.0;;0;;;;;;;1515.0;;;;;;0;0;;2.0;;03/12/2020 17:34;0.0;1.0;3.0
92577;0012345-12.2024.1.12.0443;0.0;;19/12/2017 00:00;Direito Cível;;;;;Fulano(a) 1211;301340;0;0;0;10000.0;;;19/07/2017 14:10;1;Indenização;;Mesa Administração 02;0;0;;;;;S;0;Procedência Parcial Provável;J;Indenização;0;253559;;Juizado Especial Cível;MG;Ipatinga;;Autor;Justiça Estadual;Instrução;19/07/2017 00:00;INDENIZAÇÃO SPC SERASA;6203993;;;;0.0;0.0;;0;;;;;;;1232.0;;;;;;0;0;;1.0;;10/02/2022 11:06;0.0;1.0;1.0
92577;0012345-12.2024.1.12.0444;0.0;;;;;;;;Fulano(a) 1765;347394;0;0;0;0.0;;;11/07/2019 15:25;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1884.0;;;;;;0;0;;;;11/07/2019 15:25;;;
92577;0012345-12.2024.1.12.0445;0.0;;10/06/2014 00:00;Direito do Trabalho;;;;;Fulano(a) 379;301340;0;0;0;0.0;;;28/05/2014 17:28;1;Reclamatória Trabalhista;;;0;0;;;;;S;0;Procedência Parcial Provável;J;Reclamatória Trabalhista;0;256755;;Vara do Trabalho;MG;Coronel Fabriciano;;Reclamante;Justiça do Trabalho;;28/05/2014 00:00;;0;;;;0.0;0.0;;0;;;;;;;508.0;;;;;;0;0;;1.0;;24/09/2021 17:09;0.0;1.0;10.0
92577;0012345-12.2024.1.12.0446;0.0;;;;;;;;Fulano(a) 342;347394;0;0;0;0.0;;;02/08/2019 15:29;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1925.0;;;;;;0;0;;;;02/08/2019 15:29;;;
92577;0012345-12.2024.1.12.0447;0.0;;;;;;;;Fulano(a) 1254;347394;0;0;0;0.0;;;10/04/2019 11:04;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1780.0;;;;;;0;0;;;;10/04/2019 11:04;;;
92577;0012345-12.2024.1.12.0448;0.0;;;;;;;;Fulano(a) 1570;559945;0;0;0;0.0;;;02/06/2021 15:15;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;2520.0;;;;;;0;0;;;;02/06/2021 15:15;;;
92577;0012345-12.2024.1.12.0449;0.0;;;;;;;;Fulano(a) 1254;301340;0;0;0;0.0;;;10/04/2019 11:05;2;;;;0;0;;;;;S;0;;J;;0;0;;;;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1781.0;;;;;;0;0;;;;19/04/2019 12:04;;;
92577;0012345-12.2024.1.12.0450;0.0;;;;;;;;Fulano(a) 51;347394;0;0;0;0.0;;;22/08/2019 14:08;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1951.0;;;;;;0;0;;;;22/08/2019 14:08;;;
92577;0012345-12.2024.1.12.0451;0.0;;25/04/2008 00:00;Direito Previdenciário;;;;;Fulano(a) 1225;302720;0;0;0;0.0;;;30/10/2012 13:06;0;Auxílio Doença;;Arquivo Morto;0;0;;;;;S;0;Procedência Provável;J;Auxílio Doença;0;320320;;Juizado Especial Federal;MG;Ipatinga;;Autor;Justiça Federal;Arquivado;02/09/2011 00:00;;0;;;;0.0;0.0;;0;;;;;67699.0;;143.0;;;;;;0;0;;2.0;;25/07/2019 09:46;0.0;1.0;5.0
92577;0012345-12.2024.1.12.0452;0.0;;;;;;;;Fulano(a) 1410;347394;0;0;0;0.0;;;25/11/2019 13:20;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;2077.0;;;;;;0;0;;;;25/11/2019 13:20;;;
92577;0012345-12.2024.1.12.0453;0.0;;05/05/2017 00:00;Direito do Trabalho;;;;;Fulano(a) 1139;301340;0;0;0;82168.68;;;14/04/2015 18:05;0;Reclamatória Trabalhista;;Arquivo Morto;0;0;;;;;S;0;Procedência Parcial Provável;J;Reclamatória Trabalhista;0;256755;;Vara do Trabalho;MG;Itabira;;Reclamante;Justiça do Trabalho;Arquivado;14/04/2015 00:00;;0;;;;0.0;0.0;;0;;;;;67700.0;;691.0;;;;;;0;0;;1.0;;08/05/2019 15:27;0.0;1.0;10.0
92577;0012345-12.2024.1.12.0454;0.0;;25/10/2013 00:00;Direito do Trabalho;;;;;Fulano(a) 1549;301340;0;0;0;540000.0;;;09/11/2012 19:05;1;Reclamatória Trabalhista;;;0;0;;;;;S;0;Procedência Parcial Provável;J;Reclamatória Trabalhista;0;256755;;Vara do Trabalho;MG;Coronel Fabriciano;;Reclamante;Justiça do Trabalho;Conciliação;09/11/2012 00:00;;0;;;;0.0;0.0;;0;;;;;;;146.0;;;;;;0;0;;4.0;;05/08/2020 10:57;0.0;1.0;10.0
92577;0012345-12.2024.1.12.0455;0.0;;17/05/2019 00:00;Direito Cível;;;;;Fulano(a) 1600;301340;0;0;0;14150.14;;;12/07/2018 11:51;0;Cobrança;;Arquivo Morto;0;0;;;;;S;0;Procedência Parcial Provável;J;Cobrança;0;261937;;vara cível;MG;Ipatinga;;Autor;Justiça Estadual;Arquivado;12/07/2018 00:00;DIFERENÇA VALOR PAGO PELA SEGURADORA;0;;;;0.0;0.0;;0;;;;;88824.0;;1541.0;;;;;;0;0;;1.0;;28/04/2021 14:42;0.0;1.0;1.0
92577;0012345-12.2024.1.12.0456;;;13/07/2016 00:00;Direito Cível;;;;;Fulano(a) 117;302720;0;0;0;0.0;;;15/07/2016 16:10;1;;;Mesa Administração 01;0;0;;;;5161576.0;N;0;Procedência Provável;J;;0;0;;;MG;Belo Horizonte;;Autor;Justiça Estadual;Instrução;;;0;;;;0.0;0.0;;0;;;;;;;966.0;;;;;;0;0;;0.0;;08/03/2021 11:47;0.0;1.0;1.0
92577;0012345-12.2024.1.12.0457;0.0;;;;;;;;Fulano(a) 1253;347394;0;0;0;0.0;;;14/02/2019 10:50;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1723.0;;;;;;0;0;;;;14/02/2019 10:50;;;
92577;0012345-12.2024.1.12.0458;0.0;;;Direito Previdenciário;;;;;Fulano(a) 1522;301340;0;0;0;0.0;;;15/03/2019 17:45;2;Aposentadoria;;;0;0;;;;;S;0;;J;Aposentadoria Especial;0;254088;;;;;;;Justiça Federal;;14/03/2019 00:00;APOSENTADORIA ESPECIAL A PARTIR DA PRIMEIRA DER TENDO EM VISTA RETIFICAÇÃO JUDICIAL DO PPP;0;;;;0.0;0.0;;0;;;;;;;1751.0;;;;;;0;0;;0.0;;15/03/2019 17:46;;;5.0
92577;0012345-12.2024.1.12.0459;0.0;;;;;;;;Fulano(a) 1149;347394;0;0;0;0.0;;;06/02/2019 17:07;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1708.0;;;;;;0;0;;;;06/02/2019 17:07;;;
92577;0012345-12.2024.1.12.0460;0.0;;;;;;;;Fulano(a) 1800;347394;0;0;0;0.0;;;22/08/2019 15:25;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1953.0;;;;;;0;0;;;;22/08/2019 15:25;;;
92577;0012345-12.2024.1.12.0461;0.0;;;;;;;;Fulano(a) 965;347394;0;0;0;0.0;;;11/07/2019 16:31;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1886.0;;;;;;0;0;;;;11/07/2019 16:31;;;
92577;0012345-12.2024.1.12.0462;0.0;;26/10/2017 00:00;Direito Previdenciário;;;;;Fulano(a) 373;301340;0;0;0;25580.0;;;18/07/2016 15:12;1;Aposentadoria;;Mesa Administração 02;0;0;;;;;S;0;Procedência Parcial Provável;J;Aposentadoria por Tempo de Contribuição;0;254088;;Juizado Especial Federal;MG;Ipatinga;;Autor;Justiça Federal;Instrução;18/07/2016 00:00;APOSENTADORIA POR IDADE COM TEMPO RURAL;0;;;;0.0;0.0;;0;;;;;;;970.0;;;;;;0;0;;1.0;;09/02/2022 10:02;0.0;1.0;5.0
92577;0012345-12.2024.1.12.0463;0.0;;09/09/2017 00:00;Direito do Trabalho;;;;;Fulano(a) 739;301340;0;0;0;100000.0;;;26/04/2017 10:46;1;Reclamatória Trabalhista;;Mesa Administração 02;0;0;;;;;S;0;Procedência Parcial Provável;J;Reclamatória Trabalhista;0;256755;;Vara do Trabalho;MG;Coronel Fabriciano;;Reclamante;Justiça do Trabalho;Instrução;26/04/2017 00:00;TRABALHISTA USIMINAS;0;;;;0.0;0.0;;0;;;;;;;1162.0;;;;;;0;0;;3.0;;14/05/2021 09:16;0.0;1.0;10.0
92577;0012345-12.2024.1.12.0464;0.0;;;;;;;;Fulano(a) 1694;347394;0;0;0;0.0;;;09/11/2019 13:19;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;2051.0;;;;;;0;0;;;;25/11/2019 13:25;;;
92577;0012345-12.2024.1.12.0465;0.0;;;;;;;;Fulano(a) 1371;347394;0;0;0;0.0;;;09/11/2019 14:24;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;2052.0;;;;;;0;0;;;;18/11/2019 13:58;;;
92577;0012345-12.2024.1.12.0466;0.0;;22/07/2016 00:00;Direito Família;;;;;Fulano(a) 972;301340;0;0;0;19008.0;;;06/06/2016 10:02;0;Divórcio Litigioso;;Mesa Administração 01;0;0;;;;;S;0;Procedência Provável;J;Divórcio Litigioso;0;286874;;Vara da Família e Sucessões;MG;Ipatinga;;Requerente;Justiça Estadual;Instrução;06/06/2016 00:00;;10794249;;;;0.0;0.0;;0;;;;;;;944.0;;;;;;0;0;;2.0;;29/06/2020 17:50;0.0;1.0;3.0
92577;0012345-12.2024.1.12.0467;0.0;;;;;;;;Fulano(a) 1155;347394;0;0;0;0.0;;;07/02/2019 09:22;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1709.0;;;;;;0;0;;;;07/02/2019 09:22;;;
92577;0012345-12.2024.1.12.0468;;;25/06/2013 00:00;Direito Cível;;;;;Fulano(a) 983;301340;0;0;0;0.0;;;28/06/2013 14:44;0;Cobrança;;;0;0;;;;;S;0;Procedência Provável;J;Cobrança;0;261937;;vara cível;MG;Ipatinga;;Autor;Justiça Estadual;;19/10/2012 00:00;;0;;;;0.0;0.0;;0;;;;;88824.0;;0.0;;;;;;0;0;;1.0;;23/08/2021 16:54;;;1.0
92577;0012345-12.2024.1.12.0469;0.0;;29/08/2018 00:00;Direito Previdenciário;;;;;Fulano(a) 991;301340;0;0;0;90380.0;;;28/01/2018 20:59;1;Aposentadoria;;Mesa Recepção;0;0;;;;;S;1;Procedência Provável;J;Aposentadoria por Tempo de Contribuição;0;254088;;Vara Federal;MG;Ipatinga;;Autor;Justiça Federal;Instrução;20/12/2017 00:00;APOSENTADORIA 85/95;0;;;;0.0;0.0;;0;;;;;;;1390.0;;;;;;0;0;;1.0;;14/04/2021 14:41;0.0;1.0;5.0
92577;0012345-12.2024.1.12.0470;0.0;;;;;;;;Fulano(a) 923;301340;0;0;0;0.0;;;07/02/2019 13:58;2;;;;0;0;;;;11147820.0;N;0;;J;;0;0;;;;;;;Justiça Federal;;;;0;;;;0.0;0.0;;0;;;;;;;1714.0;;;;;;0;0;;;;07/02/2019 13:59;;;
92577;0012345-12.2024.1.12.0471;0.0;;;;;;;;Fulano(a) 1344;347394;0;0;0;0.0;;;11/04/2019 08:38;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1782.0;;;;;;0;0;;;;11/04/2019 08:38;;;
92577;0012345-12.2024.1.12.0472;0.0;;30/11/2017 00:00;Direito Previdenciário;;;;;Fulano(a) 558;301340;0;0;0;41252.12;;;15/03/2017 10:30;0;Auxílio Doença;;Arquivo Morto;0;0;;;;;S;0;Procedência Parcial Provável;J;Auxílio Doença;0;320320;;Juizado Especial Federal;MG;Ipatinga;;Autor;Justiça Federal;Arquivado;11/04/2017 00:00;;0;;;;0.0;0.0;;0;;;;;67701.0;;1113.0;;;;;;0;0;;1.0;;13/12/2019 09:55;0.0;1.0;5.0
92577;0012345-12.2024.1.12.0473;0.0;;;;;;;;Fulano(a) 1493;347394;0;0;0;0.0;;;11/04/2019 09:59;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1784.0;;;;;;0;0;;;;11/04/2019 09:59;;;
92577;0012345-12.2024.1.12.0474;0.0;;;;;;;;Fulano(a) 349;347394;0;0;0;0.0;;;11/04/2019 10:04;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1785.0;;;;;;0;0;;;;11/04/2019 10:04;;;
92577;0012345-12.2024.1.12.0475;0.0;;13/04/2018 00:00;Direito Previdenciário;;;;;Fulano(a) 1036;559945;0;0;0;86380.0;;;10/07/2018 16:28;1;Agravo de Instrumento;;Mesa Administração 02;0;0;;;;15697751.0;N;0;Procedência Parcial Provável;J;Aposentadoria Especial;0;534236;;Turma - TRF1;DF;Brasília;;Autor;Justiça Federal;Instrução;03/05/2017 00:00;GRATUIDADE DE JUSTIÇA.;0;;;;0.0;0.0;;0;;;;;;;1537.0;;;;;;0;0;;2.0;;16/06/2020 14:18;0.0;1.0;5.0
92577;0012345-12.2024.1.12.0476;0.0;;;;;;;;Fulano(a) 1136;347394;0;0;0;0.0;;;16/04/2019 15:38;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1793.0;;;;;;0;0;;;;16/04/2019 15:38;;;
92577;0012345-12.2024.1.12.0477;;;;Direito Família;;;;;Fulano(a) 1266;559945;0;0;0;0.0;;;12/09/2018 17:45;1;;;Mesa Administração 02;0;0;;;;6627217.0;N;0;;J;;0;0;;Superior Tribunal de Justiça;DF;Brasília;;Agravante;Justiça Estadual;Instrução;;;0;;;;0.0;0.0;;0;;;;;;;1606.0;;;;;;0;0;;0.0;;15/12/2021 08:31;;;3.0
92577;0012345-12.2024.1.12.0478;0.0;;;Direito Previdenciário;;;;;Fulano(a) 1253;301340;0;0;0;0.0;;;28/03/2019 09:55;0;Ação Previdenciaria;;;0;0;;;;;S;0;;J;Aposentadoria por Idade;0;277867;;;;;;;Justiça Federal;;;APOSENTADORIA POR IDADE;0;;;;0.0;0.0;;0;;;;;;;1764.0;;;;;;0;0;;0.0;;25/10/2021 11:14;;;5.0
92577;0012345-12.2024.1.12.0479;0.0;;;;;;;;Fulano(a) 1242;301340;0;0;0;0.0;;;21/03/2019 10:54;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1754.0;;;;;;0;0;;;;;;;
92577;0012345-12.2024.1.12.0480;0.0;;;;;;;;Fulano(a) 1074;301340;0;0;0;0.0;;;23/03/2018 11:48;2;;;;0;0;;;;;S;0;;J;;0;0;;;;;;;Justiça Federal;;23/03/2018 00:00;BENEFICIO ASSISTENCIAL AO PORTADOR DE DEFICIENCIA;0;;;;0.0;0.0;;0;;;;;;;1434.0;;;;;;0;0;;0.0;;11/07/2019 17:50;;;
92577;0012345-12.2024.1.12.0481;0.0;;;;;;;;Fulano(a) 1563;347394;0;0;0;0.0;;;09/05/2019 17:01;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1827.0;;;;;;0;0;;;;09/05/2019 17:01;;;
92577;0012345-12.2024.1.12.0482;0.0;;;;;;;;Fulano(a) 1199;347394;0;0;0;0.0;;;08/02/2019 10:53;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1719.0;;;;;;0;0;;;;08/02/2019 10:53;;;
92577;0012345-12.2024.1.12.0483;0.0;;10/11/2017 00:00;Direito do Trabalho;;;;;Fulano(a) 1214;301340;0;0;0;100000.0;;;07/11/2017 11:56;0;Reclamatória Trabalhista;;Arquivo Morto;0;0;;;;;S;0;Procedência Parcial Provável;J;Reclamatória Trabalhista;0;256755;;Vara do Trabalho;MG;Coronel Fabriciano;;Reclamante;Justiça do Trabalho;Arquivado;07/11/2017 00:00;RECLAMATORIA TRABALHISTA USIMINAS;0;;;;0.0;0.0;;0;;;;;88824.0;;1340.0;;;;;;0;0;;2.0;;11/11/2021 15:04;0.0;1.0;10.0
92577;0012345-12.2024.1.12.0484;0.0;;17/06/2021 00:00;Direito Família;;;;;Fulano(a) 1665;301340;0;0;0;1100.0;;;20/05/2021 13:31;1;Divórcio;;Mesa Recepção;0;0;;;;;S;0;Procedência Provável;J;Divórcio Consensual;0;786694;;Vara da Família e Sucessões;MG;Ipatinga;;Requerente;Justiça Estadual;Conciliação;20/05/2021 00:00;DIVORCIO CONSENSUAL;104864968;;;;0.0;0.0;;0;;;;;;;2508.0;;;;;;0;0;;2.0;;11/02/2022 11:15;0.0;1.0;3.0
92577;0012345-12.2024.1.12.0485;0.0;;;;;;;;Fulano(a) 392;347394;0;0;0;0.0;;;24/07/2019 16:28;2;;;;0;0;;;;;S;0;;J;;0;0;;;UF;;;;;;;;0;;;;0.0;0.0;;0;;;;;;;1909.0;;;;;;0;0;;;;24/07/2019 16:28;;;
